id,slug,team,height,preferredFoot,marketValue
134073,josef-hnanicek,no-team,182,,145000
1094709,david-smilek,,,,
9633,pavel-zavadil,fc-zbrojovka-brno,179,Both,
989269,lukas-kania,fc-hlucin,168,,155000
798670,bartosz-pikul,fc-sellier-and-bellot-vlasim,177,,230000
,bojan-djordjic,,,,
1031386,adam-scudla,slezsky-fc-opava,179,Left,170000
996460,denis-darmovzal,fk-pardubice,184,,260000
18975,tomas-micola,no-team,179,Both,95000
996461,adam-gorcica,fk-frydek-mistek,,,145000
124366,karol-mondek,fc-vion-zlate-moravce,167,Right,215000
,bidje-manzia,,,,
1093978,teodor-janjus,fk-frydek-mistek,,,52000
151787,lukas-holik,fk-trinec,178,,160000
231778,vaclav-jurena,no-team,187,Right,
296944,rene-dedic,fk-trinec,193,Right,145000
1089016,tomas-rataj,slezsky-fc-opava,187,,195000
996462,dominik-kuca,no-team,,,27000
1093979,denis-kramar,sk-sigma-olomouc,185,,240000
23676,filip-rada,dukla-praha,186,Right,23000
1031251,antonin-kinsky,fk-pardubice,190,,525000
981274,jan-stovicek,,,,
844758,martin-chlumecky,fk-pardubice,183,Left,210000
352692,jiri-piroch,oks-odra-opole,187,Right,180000
847157,daniel-kozma,dukla-praha,183,Right,94000
966360,artem-kovernikov,,,,
876649,daniel-fisl,1fk-pribram,191,,230000
,tomas-lauko,,,,
889948,michal-travnicek,no-team,180,Left,135000
825746,daniel-soucek,fk-jablonec,180,Right,230000
93801,jan-peterka,dukla-praha,186,Right,190000
1036128,vojtech-mentberger,dukla-praha,,,
1029022,stepan-studnicka,fk-zbuzany-1953,,,
879777,mohamed-doumbia,fc-slovan-liberec,182,Right,430000
1116924,stepan-krunert,no-team,189,,140000
891253,josef-jakab,slovan-velvary,191,,145000
897047,david-kozel,dukla-praha,179,Right,310000
953763,tomas-kott,slovan-velvary,168,Right,95000
1023071,ondrej-ullman,dukla-praha,181,,190000
134911,robert-koval,no-team,172,,
802612,lukas-buchvaldek,dukla-praha,177,Right,95000
1035140,seung-bin-kim,1-fc-slovacko,173,Right,385000
985328,william-palacios,,,,
1097400,stepan-sebrle,dukla-praha,177,Right,220000
1614194,jae-joon-an,,,,
836989,marek-fabry,zaglebie-sosnowiec,191,Right,205000
,karsten-ayong,,,,
141811,vojtech-hadascok,slovan-liberec-u21,178,,210000
811089,patrik-vizek,fc-hradec-kralove,188,Right,140000
161615,radim-ottmar,no-team,183,,
1083608,ondrej-mach,no-team,,,
1030196,denis-donat,fk-pardubice,189,,260000
826043,jan-kral,kas-eupen,197,Left,570000
881946,frantisek-cech,fc-hradec-kralove,182,Right,235000
225152,otto-urma,no-team,174,Left,145000
978420,michal-leibl,fc-hradec-kralove,184,Left,220000
834913,jan-mejdr,sparta-praha,184,Right,720000
333927,milos-vucic,no-team,182,Right,190000
865663,daniel-finek,fk-chlumec-nad-cidlinou,186,,115000
58294,jakub-rada,fc-hradec-kralove,185,Right,135000
846096,jiri-katerinak,fc-silon-taborsko,174,Right,180000
,dominik-soukenik,,,,
1020216,jakub-kosar,fk-varnsdorf,,,135000
871700,david-dolezal,fk-chlumec-nad-cidlinou,177,Right,82000
1098137,jan-mahr,fc-hradec-kralove-b,,,23000
840366,filip-novotny,mfk-chrudim,174,,210000
338909,adam-vlkanova,ruch-chorzow,168,Both,1300000
1031403,denny-samko,fk-varnsdorf,172,,210000
188323,martin-matousek,no-team,179,Right,49000
1098138,marek-kejr,fc-hradec-kralove-b,182,Right,130000
846558,daniel-prochazka,1fk-pribram,181,Right,
,seun-egbewole,,,,
227880,jan-zaviska,mfk-chrudim,178,Right,195000
826041,jakub-sipek,no-team,180,,140000
,erik-prekop,,,,
,daniel-vasulin,,,,
23774,pavel-dvorak,vysoke-myto,186,Right,180000
,tomas-hynek,,,,
221984,karel-hrubes,sk-zapy,199,Left,160000
23910,milan-svenger,sk-kladno,188,Right,105000
878992,pavel-soukup,vysocina-jihlava,190,Right,140000
825745,ondrej-zezulka,slovan-velvary,184,Right,130000
258401,marek-oplustil,no-team,195,,195000
,petr-rothe,,,,
1010056,filip-prebsl,fc-slovan-liberec,186,Right,330000
137601,lubos-tusjak,fc-silon-taborsko,174,Left,195000
,isaac-muleme,,,,
978405,jonas-auer,,,,
12215,daniel-pudil,no-team,185,Left,
,michal-rezac,,,,
,igor-sukennik,,,,
347562,david-sixta,fk-viktoria-zizkov,180,Right,135000
891771,david-skopec,fc-silon-taborsko,179,Right,145000
,daniel-richter,,,,
990194,miroslav-petrlak,sk-zapy,185,Right,140000
151959,josef-bazal,no-team,175,Right,160000
,jakub-urbanec,,,,
23815,lukas-zoubele,no-team,182,Left,
859173,farid-nabiyev,turan-tovuz,174,Right,490000
1114771,assadillahi-ahamada,fk-viktoria-zizkov,,,
58323,jaroslav-divis,fk-jablonec-b,180,Right,52000
99568,augusto-batioja,fk-viktoria-zizkov,176,Right,160000
823480,david-bezdicka,weiden,175,Left,93000
332279,elvis-mashike,no-team,186,Right,325000
139884,jan-pazler,sc-olympia-radotin-praha,184,Right,
879787,martin-otahal,no-team,188,,
1031372,matous-babka,1fk-pribram,192,,71000
836917,adam-ordelt,fk-chlumec-nad-cidlinou,,,82000
1106208,frantisek-kafka,no-team,182,Left,71000
1114159,filip-borka,fk-viktoria-zizkov,,,
74593,tomas-kosut,no-team,189,Left,135000
826051,marian-burda,no-team,189,,
583830,tomas-egert,no-team,192,Right,105000
941582,vojtech-zarybnicky,sk-sokol-brozany,194,,45000
871648,jan-kubala,banik-ostrava,,Left,
30124,tomas-jablonsky,fk-slavoj-vysehrad,182,Left,
907159,karel-zilak,slavia-karlovy-vary,,,97000
311974,vojtech-sandera,no-team,177,,160000
68801,milan-nitriansky,no-team,184,Right,93000
1089018,felix-cejka,1fk-pribram,179,,190000
930300,samuel-kulig,fc-hlucin,,,110000
835009,filip-drobilek,no-team,,,180000
865460,adam-alexandr,sk-motorlet-praha,,,165000
942766,dominik-kriz,fk-varnsdorf,177,,165000
1822164,ed-kokorovic,,,,
12187,milan-cerny,no-team,177,Right,165000
801504,konrad-zaradny,no-team,175,Left,105000
1106209,jan-schneider,slovan-velvary,186,Left,110000
365878,jan-suchan,sk-dynamo-ceske-budejovice,179,Right,290000
1067545,petr-hampl,sk-benesov,185,Right,92000
965900,michal-vanek,sk-motorlet-praha,185,,97000
579160,lukas-poucek,no-team,168,,145000
952113,jan-vejvar,no-team,,,97000
866156,pavel-hezoucky,no-team,174,,
280623,petr-galuska,no-team,183,Right,180000
891254,pavel-vandas,no-team,,,170000
1035245,milan-kralicek,,,,
985327,martin-polak,no-team,190,,105000
1090061,matyas-vojta,fk-varnsdorf,189,Right,73000
1122505,matej-kubes,sk-zapy,,,
,hugo-gerza,,,,
804387,martin-pastornicky,fc-silon-taborsko,188,,220000
94096,jiri-adamuska,fk-trinec,192,,140000
58261,lukas-palecek,fk-trinec,197,,
1104519,robin-krepela,no-team,,,
827059,imrich-bedecs,spartak-myjava,188,Right,130000
901380,david-gac,,,,
978296,erik-sula,clyde-fc,193,,110000
16007,marek-celustka,no-team,184,,
792068,matej-hybl,slezsky-fc-opava,174,Left,210000
,jiri-janoscin,,,,
252639,josef-celba,no-team,183,Right,190000
929877,jakub-bolf,,,,
1030194,matteo-burgo,vitkovice,170,,
151869,jakub-habusta,1-sk-prostejov,186,Right,210000
1068765,petr-niemczyk,fk-trinec,,Right,
796726,martin-samiec,,,,
137308,richard-vanek,no-team,180,Right,215000
800464,tomas-weber,fc-zlinsko,178,,94000
848204,martin-foltyn,fc-silon-taborsko,183,Right,210000
,christian-steinhubel,,,,
1104518,matyas-bunes,fk-viagem-usti-nad-labem,,,120000
347468,bronislav-stana,no-team,175,Right,
101845,filip-hlupik,no-team,180,Left,160000
942759,tomas-omasta,fk-trinec,175,,170000
162175,jan-javurek,sk-unicov,178,Right,145000
933626,lukas-cienciala,fk-trinec,178,Left,115000
330711,erik-puchel,mfk-havirov,173,Left,81000
331247,leonid-akulinin,,,,
929901,tomas-zlatohlavek,,,,
,christian-attah-junior,,,,
985374,denis-nieslanik,vitkovice,184,,77000
811164,frantisek-chmiel,no-team,190,Both,135000
800474,pavel-halouska,fc-petrzalka-1898,194,,145000
1063089,lukas-manak,no-team,,,53000
1123187,petr-nesetril,fk-blansko,190,,24000
829688,dominik-sustr,slovan-velvary,185,,81000
841198,matej-helebrand,slezsky-fc-opava,187,Right,205000
73028,radek-buchta,fc-slovan-rosice,180,Both,135000
,tarek-aggoun,,,,
108874,jiri-huska,no-team,198,,105000
996946,tomas-vincour,sk-hanacka-slavia-kromeriz,185,Right,185000
75254,marian-strbak,ofk-banik-lehota-pod-vtacnikom,187,Right,26000
800473,david-klusak,fk-viktoria-zizkov,176,,140000
,dejan-koraksic,,,,
1106407,martin-sedlo,no-team,,,155000
579228,pavol-ilko,mfk-vyskov,180,,185000
122875,ondrej-sukup,fk-hodonin,178,Right,140000
798991,adrian-kopicar,msk-puchov,183,Right,97000
1049757,lukas-lahodny,mfk-vyskov,,,220000
990030,marek-mach,1-sk-prostejov,181,Right,77000
,tomas-feik,,,,
891437,tomas-vasiljev,no-team,,,105000
136561,tomas-machalek,no-team,184,Right,79000
151790,robert-bartolomeu,1-sk-prostejov,172,,180000
139541,daniel-prerovsky,no-team,174,Right,155000
,kablan-davy-ngoma,,,,
849801,filip-zak,fc-zlin,184,,310000
978415,martin-holek,fk-hodonin,181,Right,105000
954313,tomas-kepl,no-team,185,Right,52000
166429,haris-harba,fc-petrzalka-1898,187,Left,77000
867423,stefan-holis,msk-puchov,,,45000
875459,radoslav-novak,1-sc-znojmo-fk,,,
,jiri-tulajdan,,,,
,stepan-alexa,,,,
152974,ludek-vejmola,1-sk-prostejov,186,,190000
,michal-lancman,,,,
987530,lumir-ciz,slezsky-fc-opava,187,,115000
1083227,adam-jagrik,fc-slovan-rosice,189,,160000
,adrian-dolezal,,,,
,robert-stefanek,,,,
1090962,vaclav-havlin,vysocina-jihlava,,,
909623,filip-vedral,,,,
907174,tomas-vlcek,slavia-praha,181,Right,1600000
999632,karel-pojezny,banik-ostrava,186,Left,740000
876948,daniel-horak,fc-hradec-kralove,184,,420000
,sam-zelazny,,,,
1022846,vojtech-kristal,sk-sigma-olomouc,187,,220000
997388,tomas-svoboda,vysocina-jihlava,180,,240000
1029155,chok-dau,perth-redstar,180,,52000
952114,lukas-cerv,viktoria-plzen,182,,645000
125602,matus-lacko,vysocina-jihlava,178,,80000
1106207,sebastian-chocholaty,tj-sokol-zivanice,176,,94000
936539,jaroslav-perina,vysocina-jihlava,173,Left,160000
1029154,fares-shudeiwa,vysocina-jihlava,182,,130000
1517846,luis-arroyo,,,,
,miroslav-turecek,,,,
963741,adam-ritter,fk-jablonec-b,184,Left,92000
1123333,lukas-fila,mlada-boleslav,185,Right,270000
966668,jakub-selnar,,,,
,radek-krivanek,,,,
1063276,radek-matulka,no-team,177,Right,82000
151828,stanislav-klobasa,no-team,175,Right,245000
1063277,justin-araujo-wilson,vysocina-jihlava,190,Right,210000
,jan-ruzicka,,,,
94084,vlastimil-vesely,no-team,185,,105000
989475,jan-vitek,no-team,198,,52000
1111583,jan-mrazek,sk-lisen,,,
,matej-rychetsky,,,,
,marek-malecky,,,,
331233,peter-senk,tj-sokol-lanzhot,,,110000
827056,ondrej-sevcik,1-sk-prostejov,188,Right,205000
325101,erik-otrisal,sk-lisen,183,Right,165000
989476,michal-jerabek,sk-lisen,178,Right,205000
,adam-tkadlec,,,,
151803,milan-lutonsky,sk-lisen,174,Left,185000
,david-pasek,,,,
990099,michal-bednar,no-team,187,,135000
989474,vaclav-minarik,sk-lisen,182,,
795797,patrik-demeter,,,,
,filip-chladek,,,,
823976,jakub-kucera,fc-hradec-kralove,184,Right,285000
811147,david-krska,mfk-vyskov,169,,130000
151800,lamine-fall,no-team,185,Left,
845245,jan-steigl,no-team,180,,195000
989479,martin-rolinek,sk-lisen,188,Both,94000
1023068,marek-matocha,1-sk-prostejov,188,,240000
161933,jaroslav-malek,slezsky-fc-opava,169,Right,245000
989327,guy-reteno-elekana,,,,
903157,jan-silny,sk-hanacka-slavia-kromeriz,185,,145000
1032541,marek-szotkowski,sparkasse-zwettl,180,Right,180000
826048,martin-zikl,no-team,188,Right,115000
901893,olivier-vliegen,,,,
360086,josef-rehak,sk-zapy,186,,190000
,stepan-matousek,,,,
,stanislav-tichy,,,,
928448,david-broukal,fk-viktoria-zizkov,,,165000
45736,jakub-stochl,no-team,188,Right,
1029156,vaclav-svoboda,no-team,,,135000
1000001,matej-svata,no-team,,,
239520,petr-breda,fc-sellier-and-bellot-vlasim,188,,160000
800404,filip-blecha,slezsky-fc-opava,185,,220000
997001,nedzad-zinhasovic,,,,
852052,daniel-kozel,no-team,,,160000
,petr-prucha,,,,
72139,ladislav-janda,no-team,175,,47000
1017126,michal-vrana,sc-krems,,,140000
352720,ondrej-ruml,no-team,182,Right,185000
1030243,lucas-dias,al-qaisumah-fc,184,Left,190000
1120061,marvis-ogiomade,,,,
1029158,martin-sklenicka,fc-sellier-and-bellot-vlasim,,,
907170,filip-firbacher,no-team,182,Right,180000
137602,marek-cervenka,fk-viagem-usti-nad-labem,178,Right,165000
1050648,joel-sogbo,no-team,190,Right,53000
865435,simon-pechacek,mas-taborsko-ii,188,Right,240000
799086,matej-slavik,no-team,192,Right,110000
1029020,adam-zadrazil,fc-hradec-kralove,193,,210000
1029023,matej-brabec,mas-taborsko-ii,,,26000
973710,michal-macha,,,,
1131771,filip-rydval,no-team,,,110000
1029157,jaroslav-vetrovsky,fc-silon-taborsko,,,
1049760,vaclav-penc,fk-varnsdorf,181,Right,27000
12048,jakub-navratil,no-team,193,Right,
911582,simon-havrda,no-team,,,145000
825730,petr-plachy,fc-silon-taborsko,,Right,210000
825981,matej-dybala,no-team,184,Right,54000
1029024,marek-icha,fk-pardubice,187,,425000
978475,stephano-almeida,fk-buducnost-podgorica,180,Right,190000
262093,martin-kucera,no-team,178,Both,140000
857972,kristaps-liepa,no-team,183,Both,55000
1645114,modou-ndiaye,,,,
936537,jiri-boula,banik-ostrava,180,Right,425000
930430,patrik-schramhauser,mas-taborsko-ii,,,23000
356060,martin-janosik,fk-prepere,172,,155000
862089,matej-majka,no-team,169,,145000
1029017,emmanuel-tolno,no-team,,,52000
149301,luis-gil,spokane-velocity-fc,173,,135000
891255,leos-vozihnoj,sv-waidhofenthaya,,,140000
1115717,jakub-kubovsky,mas-taborsko-ii,,,26000
100415,zbynek-musiol,no-team,186,Right,190000
965271,adam-provaznik,no-team,179,Left,135000
836195,david-capek,no-team,184,,140000
1484979,ruben-moller-nielsen,itrottarfelag-fuglafjardar,180,,
,dominik-rimanek,,,,
829675,miloslav-breda,kfc-komarno,,,130000
812645,filip-mucha,1-sk-prostejov,192,,205000
68364,michal-barta,no-team,193,,120000
,vojtech-pitron,,,,
,marek-hradecny,,,,
1029090,roman-bala,no-team,,,195000
846112,daniel-bialek,fk-frydek-mistek,,,220000
101872,martin-sus,no-team,190,Right,105000
,dominik-stranak,,,,
,ales-schuster,,,,
1030711,david-jurasek,tsg-hoffenheim,183,Left,7600000
891345,michal-striz,no-team,178,Left,110000
845248,lubomir-machynek,no-team,,,77000
,michal-zapletal,,,,
,michael-seckar,,,,
134905,simon-smehyl,kfc-komarno,,Right,210000
1049762,solomon-omale,slezsky-fc-opava,185,Right,205000
948315,radek-smekal,no-team,,,55000
976407,stepan-langer,sk-sigma-olomouc-b,179,,195000
942690,jiri-spacil,sk-sigma-olomouc-b,179,,220000
,adam-dittmer,,,,
,jakub-matousek,,,,
825131,jakub-kopriva,fc-silon-taborsko,,,105000
,david-pichal,,,,
152580,jakub-rolinc,no-team,183,Right,52000
772347,marian-tvrdon,viktoria-plzen,194,Right,265000
1049385,david-nemec,fk-viagem-usti-nad-labem,186,,97000
1120390,viktor-stoklasa,fk-viagem-usti-nad-labem,,,
,david-panocha,,,,
943402,vojtech-brak,fk-trinec,186,,160000
940443,bohumil-hudec,fk-viagem-usti-nad-labem,186,,190000
1030205,lukas-glockner,sk-benatky-nad-jizerou,183,,140000
989724,matyas-pisacka,no-team,188,,
151715,marek-strada,sk-sokol-brozany,167,,165000
1031324,patrik-skoda,no-team,,,27000
,ondrej-cerny,,,,
239528,jiri-miskovic,no-team,179,,195000
1031634,jakub-emmer,fk-teplice-b,174,,140000
1100828,jonas-jiranek,fk-viagem-usti-nad-labem,,,140000
990334,martin-jirkovsky,fk-viagem-usti-nad-labem,186,,
1032164,adam-cerny,sk-sokol-brozany,189,,82000
1421038,michal-bilek,no-team,177,,
137599,vaclav-prosek,fk-viktoria-zizkov,175,Right,180000
1049384,karel-jaks,no-team,180,,71000
1030250,daniel-chodora,fk-viagem-usti-nad-labem,183,Left,210000
1089017,matthew-cantin,fk-viagem-usti-nad-labem,,,110000
1030251,adam-cicovsky,fk-viagem-usti-nad-labem,170,,165000
876947,vasil-kusej,mlada-boleslav,168,,1900000
867561,vojtech-silhan,fk-varnsdorf,175,,
1121530,david-faleye,,,,
975749,matej-koubek,fc-hradec-kralove,179,Right,210000
1012234,simon-gollnack,,,,
,kenneth-ikugar,,,,
941030,lukas-mrazek,no-team,183,,90000
941047,simon-zima,tj-sokol-zivanice,183,,53000
,daniel-gregovsky,,,,
1068793,jiri-janda,mfk-chrudim,,,
,matej-javurek,,,,
151756,ondrej-vencl,fk-caslav,177,,48000
1029150,ahmed-fofana,no-team,199,Right,48000
,petr-drahos,,,,
1123335,abdulrasheed-musa,,,,
825016,jaroslav-hlavsa,vysoke-myto,178,,210000
,lukas-mastik,,,,
,vojtech-reznicek,,,,
889950,dominik-hasek,dukla-praha,185,Right,195000
,denis-kristof,,,,
,david-kopecky,,,,
825742,jan-havlena,fk-nachod,181,Right,155000
579674,miroslav-verner,no-team,170,Right,
856614,ladislav-muzik,bohemians-praha-1905,179,Right,145000
941040,ondrej-kesner,mfk-chrudim,174,Right,160000
128042,tomas-dostalek,no-team,181,,155000
876031,pavel-sokol,sk-lisen,167,Left,180000
826939,david-breda,sk-sparta-kolin,182,Left,140000
954724,roman-cap,fk-chlumec-nad-cidlinou,180,Left,145000
868942,jan-nikodem,tj-sokol-zivanice,180,Left,90000
1112740,petr-julis,fc-hradec-kralove,185,,235000
1065521,david-latal,mfk-chrudim,189,Right,145000
844841,petr-rybicka,sk-sparta-kolin,186,,94000
832404,kang-hyun-yu,gimcheon-sangmu-fc,182,Right,420000
872362,adam-richter,slezsky-fc-opava,189,Left,220000
1001617,martin-vanak,fk-varnsdorf,187,Left,185000
1100369,tomas-hladik,sk-vilemov,,,
941580,karel-hasil,no-team,187,,195000
223770,kristian-zbrozek,sk-zapy,185,Both,215000
975590,ondrej-lehoczki,fc-slovan-liberec,183,Right,155000
901211,marek-richter,fk-viktoria-zizkov,186,Right,195000
844839,matej-kubista,fk-varnsdorf,187,,195000
927179,petr-heppner,,,,
814283,ondrej-blaha,fc-silon-taborsko,173,,210000
907257,lukas-novak,,,,
798844,adam-ondracek,slezsky-fc-opava,172,,180000
1063272,min-sung-kim,ansan-greeners-fc,176,Right,68000
58818,pavlo-rudnytskyy,fk-varnsdorf,170,Left,120000
978414,daniel-novak,fk-prepere,180,,145000
891263,ondrej-kocourek,sk-zapy,177,,205000
825734,dominik-breda,fk-jablonec-b,175,Right,24000
989480,matej-simon,arsenal-ceska-lipa,186,Left,160000
1034065,dennis-pajkrt,arsenal-ceska-lipa,163,Left,96000
979027,patrik-schon,mfk-vyskov,180,,195000
1030763,jan-kubr,sk-vilemov,,,79000
1124285,filip-ulrich,no-team,182,Left,
,viktor-pancev,,,,
1130790,jakub-tuma,sk-sparta-kolin,,Right,45000
1171355,david-krajinsky,no-team,,,
1123855,patrik-vydra,sparta-praha,190,,480000
,timotej-ziman,,,,
1130793,martin-suchomel,mlada-boleslav,183,Both,360000
1146064,petr-hodous,sparta-praha-b-u21,,Right,120000
1146029,jan-kaufman,msk-puchov,,,135000
1144388,david-klimenda,loko-vltavin,,,
1146025,lukas-vana,sparta-praha-b-u21,183,Right,93000
,adam-borkovec,,,,
,lubos-dukay,,,,
963804,filip-gedeon,slavia-karlovy-vary,,,80000
1186215,vojtech-lukavsky,sparta-praha-b-u21,182,Right,
1146037,daniel-kastanek,fc-hradec-kralove,195,,185000
1146062,viktor-freisinger,sokol-hostoun,174,Right,
1143319,david-holoubek,sparta-praha-b-u21,,Right,130000
1146035,enes-osmani,loko-vltavin,170,Left,
1130788,daniel-zizala,sk-motorlet-praha,,,
1146065,ondrej-sprinz,loko-vltavin,,,
1186214,lukas-mach,no-team,154,Right,26000
1146027,jiri-tesar,loko-vltavin,,,
983068,vaclav-sejk,roda-jc-kerkrade,180,Right,530000
1130797,tomas-schanelec,fc-zlin,184,,215000
996945,jan-sirotnik,sk-slavia-praha-b,188,Right,160000
1133042,christian-fulop,sk-cesky-brod,181,Right,
1133090,adam-dvorak,sk-motorlet-praha,189,,115000
1133109,filip-slavata,sk-slavia-praha-b,186,,
1393068,tomas-kolodziej,sk-slavia-praha-b,193,,23000
1133092,sebastian-novak,fc-pisek,176,,
1649408,adam-konig,mlada-boleslav-u21,,,
1489224,milan-simonik,sk-dynamo-ceske-budejovice-u21,,,
1133100,pavel-behensky,sk-slavia-praha-b,186,,68000
1142901,krystof-obadal,csk-uhersky-brod,182,,71000
1489172,javier-neruda,sokol-hostoun,181,Right,
963803,stepan-stary,no-team,183,Right,77000
1133094,matyas-hruby,no-team,173,,
1489204,jaroslav-brejcha,arsenal-ceska-lipa,,,
963796,tomas-hajek,sk-benatky-nad-jizerou,179,Right,
1144374,adam-kokes,loko-vltavin,,,
966010,lukas-hronik,sk-motorlet-praha,173,,
1392758,filip-simecek,spartak-myjava,185,Right,97000
1133095,jakub-vorel,fk-hodonin,173,Right,
1393056,martin-subert,fc-sellier-and-bellot-vlasim,179,Right,235000
998874,jonas-kneifel,fc-sellier-and-bellot-vlasim,181,Right,82000
1144394,filip-horsky,fc-slovan-liberec,185,Right,220000
,adam-spelda,,,,
,matyas-pelan,,,,
,matej-hron,,,,
,petr-smarda,,,,
,kevin-vojtisek,,,,
,petr-bulicek,,,,
,krystof-konecny,,,,
,david-mazuch,,,,
,benjamin-vit,,,,
,jiri-vasina,,,,
,daniel-pokorny,,,,
,daniel-bily,,,,
,ondrej-sedivy,,,,
,miroslav-kozel,,,,
,jakub-kokorsky,,,,
,ivo-kostrunek,,,,
,radek-adamec,,,,
,timothy-manuel,,,,
1436363,simon-vantuch,no-team,172,Right,
,filip-kocurek,,,,
,david-pavlik,,,,
1157642,ota-kohoutek,zbrojovka-brno-u21,170,Right,
1157643,oldrich-pragr,zbrojovka-brno-u21,175,Right,24000
,tomas-kouril,,,,
,janis-stambolidis,,,,
,jan-hegar,,,,
,alexandr-nemcek,,,,
,ardian-bega,,,,
,michal-hanel,,,,
