id,slug,name,place_of_birth,brith_date,nationality,height,position,manager
316467,rok-kidric,Rok Kidric,Celje,27.04.1995,Slowenia,1.94,Srodkowy napastnik,
296832,grzegorz-gulczynski,Grzegorz Gulczynski,Gdansk,26.01.1996,Polska,1.84,Srodkowy obronca,
563044,wojciech-mazurowski,,Plock,10.03.1998,Polska,1.94,Srodkowy obronca,
911517,adam-fojcik,,Jastrzebie Zdroj,9.12.2003,Polska,1.90,Srodkowy obronca,
390991,dawid-szkudlarek,,Ruda Slaska,,Polska,1.82,Lewy obronca,
489546,vladyslav-okhronchuk,Okhronchuk Vladislav Volodimirovich,Kyiv,14.07.1997,Ukraina,1.90,Defensywny pomocnik,
724275,jakub-kasperowicz,,Jastrzebie-Zdroj,2.11.2002,Polska,1.85,Srodkowy pomocnik,
958440,milosz-misala,Milosz Misala,Rybnik,18.01.2005,Polska,1.73,Prawy pomocnik,
529741,adrian-balboa,Adrian Balboa Balboa,Lugo,13.05.1998,Hiszpania,1.81,Ofensywny pomocnik,
387240,dariusz-kaminski,Dariusz Kaminski,Luban,25.11.1998,Polska,1.82,Lewy napastnik,
747688,filip-lukasik,Filip Lukasik,Wodzislaw Slaski,28.03.2001,Polska,1.77,Lewy napastnik,
514941,daniel-stanclik,,Bielsko-Biala,22.03.2000,Polska,1.88,Srodkowy napastnik,
469658,jakub-szymanski,Jakub Szymanski,Jastrzebie-Zdroj,30.08.2000,Polska,1.90,Bramkarz,
450620,marcin-furtak,,Lubin,24.08.1999,Polska,1.90,Bramkarz,
610550,mateusz-malec,,,9.12.2000,Polska,1.90,Bramkarz,
454452,jakub-kopaniecki,,Polkowice,14.08.1999,Polska,1.93,Bramkarz,
259657,mateusz-magdziak,,Lubin,29.09.1993,Polska,1.89,Srodkowy obronca,
384785,pawel-kucharczyk,Pawel Kucharczyk,Olawa,4.05.1997,Polska,1.85,Srodkowy obronca,
857243,kacper-poczwardowski,,Lubin,12.01.2004,Polska,1.89,Srodkowy obronca,
136010,marek-opalacz,Marek Opalacz,Lubin,27.02.1987,Polska,1.82,Lewy obronca,
106305,karol-fryzowicz,,Glogow,27.03.1991,Polska,1.70,Prawy obronca,
864051,maciej-sowinski,Maciej Sowinski,,7.04.2004,Polska,1.75,Pomocnik,
199306,bruno-zoladz,Bruno Zoladz,Korinth,11.04.1991,Polska,1.86,Defensywny pomocnik,
798123,dorian-krakowski,,Swidnica,5.09.2002,Polska,1.81,Pomocnik,
407081,damian-makuch,,Skierniewice,16.08.2002,Polska,1.88,Defensywny pomocnik,
240853,dominik-radziemski,,Walbrzych,13.05.1992,Polska,1.84,Srodkowy pomocnik,
242817,rafal-karmelita,Rafal Karmelita,Lubin,15.04.1995,Polska,1.77,Srodkowy pomocnik,
142361,maciej-bancewicz,,Lubin,19.11.1991,Polska,1.70,Ofensywny pomocnik,
35149,kamil-waclawczyk,Kamil Waclawczyk,Lubin,29.03.1987,Polska,1.78,Ofensywny pomocnik,
499552,szymon-krocz,,Zabkowice Slaskie,16.03.2000,Polska,1.91,Ofensywny pomocnik,
514814,abdallah-hafez,`bd llh HfZ,Kairo,12.08.1998,Egipt,1.79,Ofensywny pomocnik,
873096,szymon-korzepa,,,2.04.2002,Polska,1.80,Prawy napastnik,
532171,filip-baranowski,,Lubin,8.12.2000,Polska,1.75,Prawy napastnik,
242845,mariusz-szuszkiewicz,,Glogow,24.03.1991,Polska,1.78,Cofniety napastnik,
357314,eryk-sobkow,Eryk Sobkow,Boleslawiec,12.02.1997,Polska,1.87,Srodkowy napastnik,
211317,robert-gegedosh,Gegedosh Robert Volodimirovich,"Svalyava, ...",2.05.1993,Ukraina,1.80,Srodkowy napastnik,ProStar
97437,mateusz-piatkowski,Mateusz Piatkowski,Bielawa,22.11.1984,Polska,1.86,Srodkowy napastnik,
707736,adam-mazurowski,,Lubin,17.02.2003,Polska,1.77,Napastnik,
878669,eliasz-sienko,,,15.07.2003,Polska,1.88,Bramkarz,
929426,maksymilian-ciesielczuk,,,19.11.2004,Polska,,Bramkarz,
965043,milosz-piekutowski,Milosz Piekutowski,Wysokie Mazowieckie,8.05.2006,Polska,1.89,Bramkarz,Agent znany - U18
929422,adrian-podczarski,,Radziejow,21.09.2004,Polska,,Obronca,
991349,dawid-zabielski,,,1.04.2005,Polska,,Obronca,
1016124,tomasz-rosik,,,,Polska,,Obronca,
929415,kacper-piorkowski,Kacper Piorkowski,,20.02.2004,Polska,,Srodkowy obronca,
939767,dominik-kobus,,Nidzica,3.07.2005,Polska,1.90,Srodkowy obronca,
929424,jakub-burkowski,,,10.05.2004,Polska,,Lewy obronca,
929423,jakub-lewicki,Jakub Lewicki,Bialystok,17.09.2005,Polska,1.82,Lewy obronca,UNIDOS
911499,bartosz-bernatowicz,Bartosz Bernatowicz,Bialystok,14.02.2005,Polska,1.83,Defensywny pomocnik,SSM Agency
931174,stanislaw-ubermanowicz,,,,Polska,,Pomocnik,
934170,mateusz-baranowski,,,,Polska,,Pomocnik,
939071,tristan-stec,,,27.08.2004,Polska,,Pomocnik,
959942,petro-susak,Susak Petro Petrovich,,15.04.2004,Ukraina,,Pomocnik,
923381,szymon-zabiuk,Szymon Zabiuk,Bialystok,27.05.2004,Polska,1.8,Srodkowy pomocnik,
1012251,oskar-lipinski,Oskar Lipinski,,28.03.2005,Polska,1.74,Srodkowy pomocnik,SSM Agency
911505,mateusz-cichocki,,Warszawa,26.12.2005,Polska,,Lewy pomocnik,
1013270,adrian-chim,,,12.01.2004,Polska,1.78,Ofensywny pomocnik,
742945,damian-wojdakowski,,,24.06.2005,Polska,1.81,Lewy napastnik,UNIDOS
929417,sebastian-dabrowski,Sebastian Dabrowski,Zambrow,8.02.2004,Polska,1.72,Lewy napastnik,
931166,daniel-siemieniuk,,,23.09.2004,Polska,1.86,Lewy napastnik,
929414,alex-protaziuk,,Sokolow Podlaski,23.12.2004,Polska,,Napastnik,
1018393,julian-andruszkiewicz,,,,Polska,,Napastnik,
1019673,jakub-karpinski,,Bialystok,18.05.2005,Polska,1.87,Napastnik,
965106,kamil-soberka,,Knurow,5.04.2006,Polska,1.89,Bramkarz,
991321,maksymilian-gredka,,,2.08.2004,Polska,,Bramkarz,
999030,pawel-mieszczanin,Pawel Mieszczanin,,4.08.2004,Polska,,Bramkarz,
925472,bartosz-rutkowski,,,30.07.2004,Polska,1.87,Srodkowy obronca,
931087,filip-jurczak,Filip Tomaz Jurczak,,23.02.2004,Polska,1.89,Srodkowy obronca,
952405,jan-adamski,,,1.05.2005,Polska,,Lewy obronca,
925451,oskar-wielecki,,,1.04.2004,Polska,,Prawy obronca,
925452,robert-zaborowski,,,5.02.2004,Polska,,Prawy obronca,
991322,norbert-barczak,,Przemysl,1.08.2005,Polska,1.83,Prawy obronca,BMG-SPORT
999031,kacper-capiga,,,20.02.2005,Polska,1.84,Defensywny pomocnik,
817166,marcel-kakol,Marcel Kakol,Dabrowa Gornicza,2.01.2005,Polska,1.86,Srodkowy pomocnik,
925469,iwo-swierkot,Iwo Swierkot,Mikolow,23.12.2004,Polska,1.83,Srodkowy pomocnik,
932940,arkadiusz-sobanski,Arkadiusz Sobanski,,11.08.2003,Polska,,Srodkowy pomocnik,
925470,eryk-szymanski,Eryk Szymanski,Zabrze,7.01.2004,Polska,1.85,Lewy pomocnik,
925453,mikolaj-zieba,Mikolaj Zieba,Krakow,27.05.2004,Polska,1.69,Ofensywny pomocnik,
931125,mateusz-peda,,,17.09.2003,Polska,1.90,Ofensywny pomocnik,
999032,jakub-kosela,Jakub Kosela,,2.01.2004,Polska,1.75,Ofensywny pomocnik,
925471,david-hyjek,David Ajenjo Hyjek,Madrid,10.02.2004,Polska,1.80,Ofensywny pomocnik,
925485,karol-garwol,,,5.03.2004,Polska,,Lewy napastnik,
991460,krzysztof-kolanko,Krzysztof Kolanko,,3.08.2006,Polska,1.65,Prawy napastnik,
1023590,szymon-wasik,Szymon Wasik,,21.01.2005,Polska,,Srodkowy napastnik,
924895,michal-matys,Michal Miroslaw Matys,Jelenia Gora,6.05.2006,Polska,1.89,Bramkarz,Agent znany - U18
932126,patryk-szatkowski,,Plock,25.01.2006,Polska,1.91,Bramkarz,
1024787,adam-matysek,,,30.05.2007,Polska,,Bramkarz,Agent znany - U18
929443,wiktor-maliszewski,,Zary,24.02.2004,Polska,1.73,Srodkowy obronca,
717916,kacper-terlecki,,,31.07.2005,Polska,1.83,Defensywny pomocnik,
929445,kamil-nowacki,,,24.06.2004,Polska,,Pomocnik,
929456,dawid-paraszczak,,Walbrzych,29.12.2004,Polska,1.72,Pomocnik,
929457,maciej-mackow,Maciej Mackow,,24.06.2004,Polska,,Pomocnik,
932117,dominik-czapski,,Lubin,24.06.2004,Polska,1.84,Pomocnik,
932125,szymon-tarkowski,,Glogow,11.05.2005,Polska,,Pomocnik,
950429,kasjan-frankowski,,,23.04.2005,Polska,,Pomocnik,
929444,filip-zywicki,Filip Zywicki,Debno,24.04.2004,Polska,,Lewy napastnik,
618412,jan-bonikowski,,Grudziadz,7.04.2005,Polska,1.84,Prawy napastnik,
954671,aleksander-mickielewicz,,,16.04.2006,Polska,1.86,Bramkarz,
925611,jakub-furman,,,11.05.2004,Polska,,Obronca,
866733,robert-zolik,Robert Zolik,Kolobrzeg,29.01.2004,Polska,,Srodkowy obronca,
960529,bartosz-plocki,Bartosz Plocki,Koluszki,21.04.2005,Polska,1.84,Srodkowy obronca,
925641,jakub-rutkowski,,,21.04.2004,Polska,,Lewy obronca,INNfootball
717907,bartosz-mikolajczyk,Bartosz Mikolajczyk,Wolomin,9.02.2005,Polska,1.79,Prawy obronca,
911486,maciej-bochniak,,,4.01.2005,Polska,1.72,Pomocnik,
932116,patryk-bek,,,17.03.2004,Polska,1.80,Defensywny pomocnik,
925609,kacper-knera,,Torun,14.02.2004,Polska,1.74,Srodkowy pomocnik,Mariusz Kulesza
991455,filip-rejczyk,,Stalowa Wola,20.04.2006,Polska,1.79,Srodkowy pomocnik,
837284,mykyta-sytnykov,Sitnikov Mikita Olegovich,Dnipropetrovsk,23.06.2004,Ukraina,1.86,Srodkowy pomocnik,
661368,marcel-krajewski,,Brodnica,,Polska,1.82,Prawy pomocnik,BMG-SPORT
911488,wiktor-pucilowski,Wiktor Pucilowski,Warszawa,17.01.2005,Polska,1.80,Prawy pomocnik,
925607,patryk-winiarski,,,31.03.2004,Polska,1.78,Prawy pomocnik,
931170,bartosz-dziemidowicz,,Kostrzyn nad Odra,20.02.2004,Polska,1.78,Lewy pomocnik,
555059,maddox-sobocinski,Maddox Sobocinski,Poznan,9.05.2004,Polska,1.76,Ofensywny pomocnik,
954194,oskar-lachowicz,,,19.04.2005,Polska,1.80,Ofensywny pomocnik,INNfootball
925612,szymon-siodlowski,Szymon Siodlowski,,9.02.2005,Polska,1.81,Napastnik,
1002309,maksymilian-stangret,,Zdunska Wola,15.04.2005,Polska,1.87,Srodkowy napastnik,
911502,patryk-letkiewicz,,Ruda Slaska,24.09.2005,Polska,1.87,Bramkarz,
992404,jakub-stepak,Jakub Stepak,Krakow,20.03.2006,Polska,1.87,Bramkarz,CAA Stellar
925454,marcin-gorkiewicz,,,13.04.2005,Polska,,Obronca,
932583,kacper-wolicki,,,9.06.2004,Polska,1.9,Srodkowy obronca,
952379,kacper-przybylko,Kacper Przybylko,,5.02.2005,Polska,1.90,Srodkowy obronca,
639578,ashley-akpan,Ashley Antoni Akpan,Warsaw,6.02.2004,Polska,1.75,Prawy obronca,
883359,kacper-rojkowicz,,Brzesko,12.01.2005,Polska,1.83,Srodkowy pomocnik,INNfootball
932584,jacek-gurgul,,Wroclaw,3.01.2004,Polska,1.72,Srodkowy pomocnik,
618424,wojciech-urbanski,Wojciech Urbanski,Limanowa,12.01.2005,Polska,1.84,Ofensywny pomocnik,BMG-SPORT
661370,aleksander-zebala,Aleksander Zebala,,31.01.2004,Polska,,Ofensywny pomocnik,
991776,adam-pieniadz,Adam Pieniadz,Krakow,24.05.2006,Polska,1.75,Ofensywny pomocnik,Agent znany - U18
929440,mateusz-medrala,Mateusz Medrala,Zywiec,3.01.2006,Polska,1.89,Bramkarz,BMG-SPORT
930123,krystian-dozynkiewicz,Krystian Dozynkiewicz,Ustka,17.05.2005,Polska,1.85,Bramkarz,
988963,mateusz-uzarek,,Malbork,23.02.2005,Polska,1.88,Bramkarz,
1018353,mateusz-pruchniewski,,Katowice,15.02.2007,Polska,1.84,Bramkarz,Agent znany - U18
1013272,jakub-skowronski,Jakub Skowronski,Bytom,16.02.2006,Polska,,Obronca,
929441,kamil-budych,,,1.05.2005,Polska,,Srodkowy obronca,
930511,mikolaj-tudruj,Mikolaj Tudruj,,23.01.2006,Polska,,Srodkowy obronca,CAA Stellar
1007295,wojciech-monka,Wojciech Monka,Poznan,18.01.2007,Polska,,Srodkowy obronca,Agent znany - U18
991779,michal-gurgul,Michal Gurgul,Poznan,30.01.2006,Polska,1.82,Lewy obronca,
929439,igor-kornobis,,Poznan,11.12.2004,Polska,1.76,Prawy obronca,
932582,sebastian-goc,,,11.08.2005,Polska,1.73,Prawy obronca,ELITE GROUP
965351,patryk-olejnik,,Leszno,15.03.2006,Polska,1.86,Defensywny pomocnik,
1016125,filip-warciarek,,Poznan,25.03.2006,Polska,,Pomocnik,
717896,dawid-lawniczak,Dawid Lawniczak,Poznan,6.05.2005,Polska,1.88,Defensywny pomocnik,
618407,jan-niedzielski,,Leszno,26.05.2005,Polska,1.72,Srodkowy pomocnik,
707499,igor-brzyski,Igor Oskar Brzyski,Gdansk,15.03.2007,Polska,1.88,Srodkowy pomocnik,Agent znany - U18
930125,maksymilian-dziuba,,Ostrow Wielkopolski,1.07.2005,Polska,1.75,Srodkowy pomocnik,SEG
1013271,maksym-pietrzak,,Poznan,26.05.2005,Polska,1.78,Lewy pomocnik,
618406,bartlomiej-juszczyk,,Kielce,13.05.2005,Polska,1.82,Prawy napastnik,INNfootball
950752,filip-wolski,,Kielce,9.04.2006,Polska,1.78,Prawy napastnik,Agent znany - U18
957890,oskar-tomczyk,,Plock,25.01.2006,Polska,1.80,Srodkowy napastnik,CAA Stellar
959917,bartlomiej-baranski,Bartlomiej Baranski,Katowice,,Polska,1.78,Srodkowy napastnik,Agent znany - U18
949478,patryk-pernal,,,,Polska,,Bramkarz,
930872,kamil-konieczny,,,30.08.2004,Polska,,Srodkowy obronca,
954668,aleksander-holda,Aleksander Holda,,23.03.2004,Polska,,Srodkowy obronca,
717901,dominik-janeczek,,,30.07.2005,Polska,1.89,Lewy obronca,SSM Agency
925787,adam-kapusta,,,27.01.2004,Polska,,Pomocnik,
925788,michal-zakrzewski,Michal Zakrzewski,,13.09.2004,Polska,,Pomocnik,
925776,vitaliy-tkachuk,Tkachuk Vitalii Oleksandrovich,,1.07.2004,Ukraina,,Srodkowy pomocnik,
974365,filip-rozga,Filip Jan Rozga,Skawina,7.08.2006,Polska,1.76,Prawy pomocnik,Agent znany - U18
991647,michal-keska,,Krakow,20.01.2005,Polska,,Prawy pomocnik,
925789,aleksander-ptak,,,9.06.2004,Polska,,Napastnik,
925424,dawid-jasinski,Dawid Jasinski,,,Polska,,Obronca,
1237110,bartosz-pienczykowski,Bartosz Pienczykowski,Elk,9.08.2003,Polska,,Obronca,
925441,aleksander-capar,,,18.02.2004,Polska,,Srodkowy obronca,
925458,igor-puscikowski,Igor Puscikowski,,16.01.2004,Polska,,Prawy obronca,
929450,marcel-predenkiewicz,Marcel Predenkiewicz,Torun,6.04.2004,Polska,1.87,Prawy obronca,
925425,michal-galinski,Michal Galinski,,6.05.2004,Polska,,Pomocnik,
925426,jakub-kosciow,,,,Polska,,Pomocnik,
925459,adrian-lyszkiewicz-dustet,Adrian Lyszkiewicz-Dustet,,1.01.2004,Polska,,Pomocnik,
929947,jakub-romanik,,,24.03.2004,Polska,,Pomocnik,
938861,igor-bojarczuk,,,,Polska,,Pomocnik,
942969,mateusz-krause,,,7.02.2004,Polska,,Pomocnik,
991648,marcel-gnabasik,,Gdynia,13.11.2005,Polska,,Srodkowy pomocnik,
929466,kacper-kroczynski,Kacper Kroczynski,Poznan,16.01.2004,Polska,1.81,Napastnik,
942970,dawid-plackowski,,,9.04.2004,Polska,,Napastnik,
925734,bartosz-glogowski,Bartosz Glogowski,,,Polska,1.88,Bramkarz,
1004418,wiktor-sierda,,,15.01.2006,Polska,,Bramkarz,
1019689,hubert-sliczniak,Hubert Sliczniak,Wroclaw,8.05.2007,Polska,1.87,Bramkarz,Agent znany - U18
618427,wiktor-galuba,,,15.03.2005,Polska,,Obronca,
697779,daniel-stanczak,Daniel Stanczak,,23.06.2002,Polska,,Obronca,
943310,allen-rozum,,,3.02.2005,Polska,,Obronca,
993961,mateusz-lipinski,Mateusz Lipinski,,22.06.2005,Polska,,Obronca,
930182,stanislaw-szczyrek,Stanislaw Szczyrek,,15.01.2005,Polska,,Srodkowy obronca,
964757,krzysztof-kurowski,,Wroclaw,29.08.2006,Polska,1.8,Lewy obronca,
929563,krystian-niepsuj,,Gdansk,12.04.2006,Polska,1.87,Prawy obronca,
826166,filip-wienczek,,Braunschweig,1.02.2004,Polska,1.78,Pomocnik,
925733,oskar-wojtczak,,Wroclaw,15.06.2004,Polska,1.84,Pomocnik,
930417,eryk-sikora,,,,Polska,,Pomocnik,
1013267,szymon-maszkowski,,Wroclaw,6.06.2005,Polska,1.73,Defensywny pomocnik,
930416,aleksander-wolczek,Aleksander Wolczek,,31.05.2005,Polska,1.85,Srodkowy pomocnik,
990428,maciej-krawczuk,,,2.12.2004,Polska,,Srodkowy pomocnik,
1013266,bartosz-kosiba,,,26.09.2006,Polska,,Ofensywny pomocnik,
925752,jan-mierzwa,,Szamotuly,28.01.2005,Polska,1.72,Prawy napastnik,
930122,jerzy-zender,,,24.05.2004,Polska,,Napastnik,
951977,bartosz-suski,,,,Polska,,Napastnik,
991373,patryk-bednarczyk,,Gorzow Wielkopolski,14.06.2005,Polska,1.84,Napastnik,UNIDOS
1026647,wiktor-benedyktowicz,,,11.02.2006,Polska,1.86,Srodkowy napastnik,
618423,bartosz-dubel,,,28.05.2005,Polska,,Bramkarz,
991378,wiktor-krol,Wiktor Krol,Poznan,17.03.2003,Polska,,Bramkarz,
996335,kacper-topolski,,Poznan,25.11.2005,Polska,,Bramkarz,
934172,jakub-bylina,,,4.09.2004,Polska,,Obronca,
925477,filip-jakubowski,,Poznan,14.09.2004,Polska,,Srodkowy obronca,
925455,aleksander-kultys,,Poznan,3.06.2004,Polska,1.89,Srodkowy obronca,
925476,oliwer-jakuc,Oliwer Jakuc,Nowa Sol,7.11.2004,Polska,1.70,Lewy obronca,INNfootball
925456,szymon-michalski,,,17.06.2003,Polska,,Lewy obronca,
938760,martin-woroch,,Krosno,4.03.2004,Polska,,Lewy obronca,
930183,jakub-pachnik,,Bydgoszcz,,Polska,1.75,Prawy obronca,
943334,michal-walczak,Michal Walczak,Poznan,26.03.2005,Polska,,Prawy obronca,
925435,mateusz-liszynski,Mateusz Liszynski,Poznan,13.03.2004,Polska,,Pomocnik,
930188,kacper-osajda,,,5.01.2004,Polska,,Pomocnik,
934171,oliwier-dobosz,,Pila,2.01.2004,Polska,,Pomocnik,
943336,mateusz-wojciechowski,,,,Polska,,Pomocnik,
955891,adam-pacholski,,Poznan,2.01.2004,Polska,,Pomocnik,
991380,alan-rudawski,,Koscian,,Polska,,Pomocnik,
996333,eryk-wlodarczak,Eryk Wlodarczyk,Poznan,26.01.2004,Polska,,Pomocnik,
831076,aleksander-kluczynski,Aleksander Kluczynski,Sroda Wielkopolska,20.05.2003,Polska,,Srodkowy pomocnik,
929465,bartosz-falbierski,,Poznan,12.09.2005,Polska,1.8,Srodkowy pomocnik,
991379,milosz-wodecki,Milosz Wodecki,Poznan,21.02.2004,Polska,1.76,Srodkowy pomocnik,
911515,szymon-soinski,Szymon Soinski,Poznan,8.05.2003,Polska,1.79,Prawy pomocnik,
993898,jakub-wajman,,Wagrowiec,13.08.2005,Polska,,Lewy pomocnik,
925436,milosz-gawecki,Milosz Gawecki,Poznan,25.02.2003,Polska,,Ofensywny pomocnik,
704972,dominik-konopacki,,Poznan,25.04.2003,Polska,,Lewy napastnik,
925474,szymon-sarbinowski,Szymon Sarbinowski,Poznan,24.03.2004,Polska,1.72,Prawy napastnik,BMG-SPORT
925432,jakub-necka,,Bydgoszcz,20.06.2003,Polska,1.78,Prawy napastnik,
925434,bruno-siedlecki,,Lubon,23.03.2004,Polska,,Srodkowy napastnik,
925437,maksymilian-hyzyk,Maksymilian Hyzyk,,27.02.2003,Polska,,Napastnik,
1004150,kevin-chinedu-durueke,Durueke Kievin Chinedu,Kharkiv,24.06.2003,Ukraina,1.83,Srodkowy napastnik,
1004451,kamil-janik,,Poznan,11.05.2005,Polska,,Srodkowy napastnik,
999090,axel-holewinski,Axel Holewinski,Opoczno,22.02.2006,Polska,1.94,Bramkarz,
991387,piotr-demko,,,,Polska,,Obronca,
920716,bartosz-kolodziejczyk,Bartosz Kolodziejczyk,Lodz,23.08.2003,Polska,1.96,Srodkowy obronca,
717912,konrad-magnuszewski,,Brussels,3.01.2005,Polska,1.87,Srodkowy obronca,UNIDOS
925783,jedrzej-goral,Jedrzej Goral,,23.02.2004,Polska,,Srodkowy obronca,
1009254,dominik-gil,,Lodz,6.02.2005,Polska,1.83,Srodkowy obronca,
850458,gracjan-hyl,,Pila,1.02.2005,Polska,,Lewy obronca,
990975,krystian-chrominski,,Szczecin,26.01.2005,Polska,1.77,Prawy obronca,
930554,mikolaj-hudziak,,,24.05.2004,Polska,,Pomocnik,
944402,emil-jedraszak,Emil Jedraszak,,18.04.2004,Polska,,Pomocnik,
955892,jakub-laskowski,,,28.07.2004,Polska,,Pomocnik,
1018394,mateusz-kaczorek,,Szczecin,24.02.2006,Polska,,Defensywny pomocnik,
570468,kryspin-lesniak,Kryspin Lesniak,Kamien Pomorski,26.03.2003,Polska,1.77,Ofensywny pomocnik,
929467,kamil-jakubczyk,,,10.08.2004,Polska,,Ofensywny pomocnik,
955269,oliwier-kasprzycki,,,25.04.2005,Polska,,Ofensywny pomocnik,
903656,dawid-kroczek,,,,Polska,,Prawy napastnik,
1018395,adrian-przyborek,,Koszalin,1.01.2007,Polska,1.84,Prawy napastnik,
878616,kacper-dudek,,Koszalin,21.02.2004,Polska,1.91,Srodkowy napastnik,
616800,mohammad-amin-doustali,mHmdmyn dwst`ly,"Neka, Mazandaran",31.01.2004,Iran,1.81,Srodkowy napastnik,
925808,kacper-szczerba,,,3.11.2005,Polska,1.90,Srodkowy napastnik,
943332,jakub-wlazlik,Jakub Wlazlik,Lublin,21.02.2005,Polska,1.84,Srodkowy napastnik,
611764,wiktor-skrzynski,,,18.04.2003,Polska,,Bramkarz,
913664,radoslaw-dabrowski,Radoslaw Dabrowski,,12.02.2004,Polska,1.84,Bramkarz,
930127,kacper-wazny,Kacper Wazny,Lubaczow,1.05.2004,Polska,1.92,Bramkarz,
1013258,kacper-grygiel,,,10.04.2005,Polska,,Bramkarz,
539553,hubert-raczka,Hubert Raczka,,19.09.2000,Polska,,Obronca,
929290,mikolaj-mazur,Mikolaj Mazur,,4.02.2003,Polska,,Obronca,
929291,krystian-kuchnia,,,14.05.2003,Polska,,Obronca,
993958,kamil-szwed,,,6.07.2004,Polska,,Obronca,
930129,kacper-pasko,Kacper Pasko,Rzeszow,29.07.2004,Polska,1.82,Srodkowy obronca,
932942,marcin-kaczor,,,18.09.2004,Polska,,Srodkowy obronca,
919078,pawel-ofiara,Pawel Ofiara,Mielec,12.02.2004,Polska,1.71,Prawy obronca,
969421,maciej-gielar,,Kolbuszowa,6.02.2003,Polska,,Prawy obronca,
528315,kacper-penar,,,19.05.2000,Polska,,Pomocnik,
846948,filip-gawlak,,,15.04.2003,Polska,,Pomocnik,
929271,radoslaw-bak,Radoslaw Bak,,26.08.2004,Polska,1.87,Defensywny pomocnik,FairSport
929273,mateusz-popiela,Mateusz Popiela,,21.01.2004,Polska,1.75,Defensywny pomocnik,Mariusz Kulesza
929274,mikolaj-liszka,Mikolaj Liszka,,24.03.2004,Polska,,Pomocnik,
929288,igor-ivanyuk,Ivaniuk Igor Igorovich,,26.06.2004,Ukraina,,Pomocnik,
929289,marcel-kowalewski,,,16.06.2005,Polska,,Pomocnik,
929300,jakub-wanowicz,,,13.07.2004,Polska,,Pomocnik,
929301,michal-opalski,Michal Opalski,,29.05.2004,Polska,,Defensywny pomocnik,
929302,milosz-kaczor,Milosz Kaczor,Bilgoraj,15.03.2004,Polska,1.88,Defensywny pomocnik,
930130,adrian-ciesla,Adrian Ciesla,,2.01.2004,Polska,,Pomocnik,
931124,maksymilian-kuzio,,,,Polska,,Pomocnik,
935609,norbert-drazek,Norbert Drazek,,13.09.2004,Polska,,Pomocnik,
958506,benedykt-piotrowski,Benedykt Piotrowski,Warszawa,9.07.2005,Polska,1.73,Defensywny pomocnik,
964765,kamil-mazur,,,6.07.2005,Polska,,Pomocnik,
991316,jakub-deszczka,,,14.11.2003,Polska,,Pomocnik,
1004419,igor-kierys,,,21.07.2006,Polska,,Pomocnik,
1016150,adrian-sajdak,,,,Polska,,Pomocnik,
1019680,patryk-mazur,,,25.01.2007,Polska,,Srodkowy pomocnik,Agent znany - U18
929276,mateusz-michasiewicz,,Lodz,16.03.2003,Polska,1.71,Prawy pomocnik,
1016151,oliwier-galara,,Nowy Sacz,,Polska,1.76,Lewy pomocnik,
861322,kacper-pieniazek,Kacper Pieniazek,Rzeszow,7.11.2003,Polska,1.82,Ofensywny pomocnik,
964766,szymon-kadziolka,Szymon Kadziolka,,29.01.2006,Polska,1.78,Ofensywny pomocnik,
999536,oleksandr-somkin,,"Slovyansk, Donetsk ...",1.05.2004,Polska,,Ofensywny pomocnik,
969420,nikodem-skoczylas,,Rzeszow,27.06.2003,Polska,,Lewy napastnik,
528322,marcin-bobola,,,31.03.2000,Polska,,Napastnik,
839430,michal-musik,Michal Musik,Rzeszow,19.04.2004,Polska,1.93,Srodkowy napastnik,
929272,karol-wojtylo,Karol Wojtylo,,19.05.2004,Polska,,Napastnik,
929275,aleksander-okon,,,22.04.2004,Polska,,Napastnik,
931153,mikolaj-krawczyk-demczuk,Mikolaj Krawczyk-Demczuk,,28.02.2004,Polska,,Napastnik,
930328,franciszek-szczucki,,,26.01.2004,Polska,,Bramkarz,
930556,filip-chadala,Filip Chadala,Kedzierzyn-Kozle,6.06.2004,Polska,1.92,Bramkarz,SSM Agency
941469,adrian-puncewicz,,,30.07.2003,Polska,,Bramkarz,
929447,adam-grzywalski,,,24.01.2003,Polska,,Obronca,
929459,marcel-lachowicz,,,14.04.2004,Polska,,Obronca,
929464,elijah-dibwe,Elijah Musumbu Dibwe,,9.04.2004,Polska,,Obronca,
930555,igor-posacki,,Swiebodzice,,Polska,1.84,Obronca,
938847,artur-baraukou,,,5.01.2003,Bialorus,,Obronca,
951898,mikolaj-doniecki,Mikolaj Doniecki,Konskie,,Polska,1.81,Srodkowy obronca,
817973,orts-tsechoev,Tsechoev Orts Magomedovich,,20.01.2004,Rosja,,Lewy obronca,
929449,jakub-szydlik,,,16.02.2004,Polska,,Prawy obronca,
929448,jakub-zawierucha,,,24.03.2004,Polska,1.82,Defensywny pomocnik,
929461,szymon-pietrzak,,Kalisz,13.01.2004,Polska,1.82,Defensywny pomocnik,
934173,tymon-owczarek,,,,Polska,,Pomocnik,
934174,mikolaj-baranowski,Mikolaj Baranowski,,6.07.2004,Polska,,Pomocnik,
963748,marcin-manikowski,,,12.05.2005,Polska,1.88,Defensywny pomocnik,SSM Agency
1005538,filip-wierzbicki,,,,Polska,,Pomocnik,
929460,jakub-wodz,Jakub Dominik Wodz,,21.07.2004,Polska,,Lewy pomocnik,
